Date,LocationISOCode,Location,NewCases,NewDeaths,NewRecovered,NewActiveCases,TotalCases,TotalDeaths,TotalRecovered,TotalActiveCases,LocationLevel,CityorRegency,Province,Country,Continent,Island,TimeZone,SpecialStatus,TotalRegencies,TotalCities,TotalDistricts,TotalUrbanVillages,TotalRuralVillages,Area(km2),Population,PopulationDensity,Longitude,Latitude,NewCasesperMillion,TotalCasesperMillion,NewDeathsperMillion,TotalDeathsperMillion,TotalDeathsper100rb,CaseFatalityRate,CaseRecoveredRate,GrowthFactorofNewCases,GrowthFactorofNewDeaths
4/20/2021,ID-SS,Sumatera Selatan,93,15,59,19,19275,930,17167,1178,Province,,Sumatera Selatan,Indonesia,Asia,Sumatera,UTC+07:00,,13,4,241,387,2853,91592,8217551,89.72,104.1694647,-3.216211808,11.32,2345.59,1.83,113.17,11.32,0.05,0.89,0.84,1.67
4/23/2021,ID-SS,Sumatera Selatan,101,7,52,42,19607,946,17389,1272,Province,,Sumatera Selatan,Indonesia,Asia,Sumatera,UTC+07:00,,13,4,241,387,2853,91592,8217551,89.72,104.1694647,-3.216211808,12.29,2385.99,0.85,115.12,11.51,0.05,0.89,0.85,1.17
8/21/2021,ID-SS,Sumatera Selatan,236,16,467,-247,56350,2714,47497,6139,Province,,Sumatera Selatan,Indonesia,Asia,Sumatera,UTC+07:00,,13,4,241,387,2853,91592,8217551,89.72,104.1694647,-3.216211808,28.72,6857.27,1.95,330.27,33.03,0.05,0.84,0.9,0.67
9/17/2021,ID-AC,Aceh,161,14,212,-65,36620,1764,29612,5244,Province,,Aceh,Indonesia,Asia,Sumatera,UTC+07:00,Daerah Khusus,18,5,289,,6497,57956,5247257,90.54,96.91052174,4.225614628,30.68,6978.88,2.67,336.18,33.62,0.05,0.81,1.16,0.74
1/6/2021,ID-LA,Lampung,87,33,96,-42,6783,326,4821,1636,Province,,Lampung,Indonesia,Asia,Sumatera,UTC+07:00,,13,2,228,205,2435,34624,9095591,262.7,105.0214366,-4.916792975,9.57,745.75,3.63,35.84,3.58,0.05,0.71,1.06,6.6
4/21/2021,ID-SS,Sumatera Selatan,112,3,90,19,19387,933,17257,1197,Province,,Sumatera Selatan,Indonesia,Asia,Sumatera,UTC+07:00,,13,4,241,387,2853,91592,8217551,89.72,104.1694647,-3.216211808,13.63,2359.22,0.37,113.54,11.35,0.05,0.89,1.2,0.2
4/22/2021,ID-SS,Sumatera Selatan,119,6,80,33,19506,939,17337,1230,Province,,Sumatera Selatan,Indonesia,Asia,Sumatera,UTC+07:00,,13,4,241,387,2853,91592,8217551,89.72,104.1694647,-3.216211808,14.48,2373.7,0.73,114.27,11.43,0.05,0.89,1.06,2
4/24/2021,ID-SS,Sumatera Selatan,125,3,93,29,19732,949,17482,1301,Province,,Sumatera Selatan,Indonesia,Asia,Sumatera,UTC+07:00,,13,4,241,387,2853,91592,8217551,89.72,104.1694647,-3.216211808,15.21,2401.2,0.37,115.48,11.55,0.05,0.89,1.24,0.43
8/20/2021,ID-SS,Sumatera Selatan,263,24,469,-230,56114,2698,47030,6386,Province,,Sumatera Selatan,Indonesia,Asia,Sumatera,UTC+07:00,,13,4,241,387,2853,91592,8217551,89.72,104.1694647,-3.216211808,32,6828.56,2.92,328.32,32.83,0.05,0.84,0.86,1.14
7/24/2021,ID-JT,Jawa Tengah,5452,332,3967,1153,349474,16800,271450,61224,Province,,Jawa Tengah,Indonesia,Asia,Jawa,UTC+07:00,,29,6,576,753,7809,32801,36364072,1108.64,110.2011149,-7.259097177,149.93,9610.42,9.13,461.99,46.2,0.05,0.78,1.24,0.76
7/25/2021,ID-JT,Jawa Tengah,5656,264,3368,2024,355130,17064,274818,63248,Province,,Jawa Tengah,Indonesia,Asia,Jawa,UTC+07:00,,29,6,576,753,7809,32801,36364072,1108.64,110.2011149,-7.259097177,155.54,9765.96,7.26,469.25,46.93,0.05,0.77,1.04,0.8
1/24/2021,ID-SS,Sumatera Selatan,89,1,32,56,13688,657,10931,2100,Province,,Sumatera Selatan,Indonesia,Asia,Sumatera,UTC+07:00,,13,4,241,387,2853,91592,8217551,89.72,104.1694647,-3.216211808,10.83,1665.7,0.12,79.95,8,0.05,0.80,0.98,0.5
1/25/2021,ID-SS,Sumatera Selatan,89,4,27,58,13777,661,10958,2158,Province,,Sumatera Selatan,Indonesia,Asia,Sumatera,UTC+07:00,,13,4,241,387,2853,91592,8217551,89.72,104.1694647,-3.216211808,10.83,1676.53,0.49,80.44,8.04,0.05,0.80,1,4
1/27/2021,ID-SS,Sumatera Selatan,87,6,89,-8,13998,672,11148,2178,Province,,Sumatera Selatan,Indonesia,Asia,Sumatera,UTC+07:00,,13,4,241,387,2853,91592,8217551,89.72,104.1694647,-3.216211808,10.59,1703.43,0.73,81.78,8.18,0.05,0.80,0.65,1.2
9/16/2021,ID-AC,Aceh,139,19,241,-121,36459,1750,29400,5309,Province,,Aceh,Indonesia,Asia,Sumatera,UTC+07:00,Daerah Khusus,18,5,289,,6497,57956,5247257,90.54,96.91052174,4.225614628,26.49,6948.2,3.62,333.51,33.35,0.05,0.81,1.03,1.06
1/26/2021,ID-SS,Sumatera Selatan,134,5,101,28,13911,666,11059,2186,Province,,Sumatera Selatan,Indonesia,Asia,Sumatera,UTC+07:00,,13,4,241,387,2853,91592,8217551,89.72,104.1694647,-3.216211808,16.31,1692.84,0.61,81.05,8.1,0.05,0.80,1.51,1.25
1/28/2021,ID-SS,Sumatera Selatan,82,3,55,24,14080,675,11203,2202,Province,,Sumatera Selatan,Indonesia,Asia,Sumatera,UTC+07:00,,13,4,241,387,2853,91592,8217551,89.72,104.1694647,-3.216211808,9.98,1713.41,0.37,82.14,8.21,0.05,0.80,0.94,0.5
7/14/2021,ID-SS,Sumatera Selatan,759,10,200,549,33967,1627,28216,4124,Province,,Sumatera Selatan,Indonesia,Asia,Sumatera,UTC+07:00,,13,4,241,387,2853,91592,8217551,89.72,104.1694647,-3.216211808,92.36,4133.47,1.22,197.99,19.8,0.05,0.83,0.98,1.25
8/19/2021,ID-SS,Sumatera Selatan,305,21,793,-509,55851,2674,46561,6616,Province,,Sumatera Selatan,Indonesia,Asia,Sumatera,UTC+07:00,,13,4,241,387,2853,91592,8217551,89.72,104.1694647,-3.216211808,37.12,6796.55,2.56,325.4,32.54,0.05,0.83,2.61,0.88
7/23/2021,ID-JT,Jawa Tengah,4413,434,3919,60,344022,16468,267483,60071,Province,,Jawa Tengah,Indonesia,Asia,Jawa,UTC+07:00,,29,6,576,753,7809,32801,36364072,1108.64,110.2011149,-7.259097177,121.36,9460.49,11.93,452.86,45.29,0.05,0.78,0.82,1.15
4/15/2021,ID-SS,Sumatera Selatan,63,6,128,-71,18767,898,16784,1085,Province,,Sumatera Selatan,Indonesia,Asia,Sumatera,UTC+07:00,,13,4,241,387,2853,91592,8217551,89.72,104.1694647,-3.216211808,7.67,2283.77,0.73,109.28,10.93,0.05,0.89,0.81,1.2
8/18/2021,ID-SS,Sumatera Selatan,117,24,439,-346,55546,2653,45768,7125,Province,,Sumatera Selatan,Indonesia,Asia,Sumatera,UTC+07:00,,13,4,241,387,2853,91592,8217551,89.72,104.1694647,-3.216211808,14.24,6759.43,2.92,322.85,32.28,0.05,0.82,0.32,0.83
3/26/2021,ID-SS,Sumatera Selatan,89,17,26,46,17258,824,15312,1122,Province,,Sumatera Selatan,Indonesia,Asia,Sumatera,UTC+07:00,,13,4,241,387,2853,91592,8217551,89.72,104.1694647,-3.216211808,10.83,2100.14,2.07,100.27,10.03,0.05,0.89,0.75,8.5
4/14/2021,ID-SS,Sumatera Selatan,78,5,87,-14,18704,892,16656,1156,Province,,Sumatera Selatan,Indonesia,Asia,Sumatera,UTC+07:00,,13,4,241,387,2853,91592,8217551,89.72,104.1694647,-3.216211808,9.49,2276.1,0.61,108.55,10.85,0.05,0.89,1.3,1
4/16/2021,ID-SS,Sumatera Selatan,77,1,68,8,18844,899,16852,1093,Province,,Sumatera Selatan,Indonesia,Asia,Sumatera,UTC+07:00,,13,4,241,387,2853,91592,8217551,89.72,104.1694647,-3.216211808,9.37,2293.14,0.12,109.4,10.94,0.05,0.89,1.22,0.17
4/17/2021,ID-SS,Sumatera Selatan,126,5,97,24,18970,904,16949,1117,Province,,Sumatera Selatan,Indonesia,Asia,Sumatera,UTC+07:00,,13,4,241,387,2853,91592,8217551,89.72,104.1694647,-3.216211808,15.33,2308.47,0.61,110.01,11,0.05,0.89,1.64,5
4/19/2021,ID-SS,Sumatera Selatan,111,9,95,7,19182,915,17108,1159,Province,,Sumatera Selatan,Indonesia,Asia,Sumatera,UTC+07:00,,13,4,241,387,2853,91592,8217551,89.72,104.1694647,-3.216211808,13.51,2334.27,1.1,111.35,11.13,0.05,0.89,1.1,4.5
9/15/2021,ID-AC,Aceh,135,18,163,-46,36320,1731,29159,5430,Province,,Aceh,Indonesia,Asia,Sumatera,UTC+07:00,Daerah Khusus,18,5,289,,6497,57956,5247257,90.54,96.91052174,4.225614628,25.73,6921.71,3.43,329.89,32.99,0.05,0.80,0.94,1.64
1/29/2021,ID-SS,Sumatera Selatan,86,0,72,14,14166,675,11275,2216,Province,,Sumatera Selatan,Indonesia,Asia,Sumatera,UTC+07:00,,13,4,241,387,2853,91592,8217551,89.72,104.1694647,-3.216211808,10.47,1723.87,0,82.14,8.21,0.05,0.80,1.05,0
1/30/2021,ID-SS,Sumatera Selatan,64,2,104,-42,14230,677,11379,2174,Province,,Sumatera Selatan,Indonesia,Asia,Sumatera,UTC+07:00,,13,4,241,387,2853,91592,8217551,89.72,104.1694647,-3.216211808,7.79,1731.66,0.24,82.38,8.24,0.05,0.80,0.74,
2/14/2021,ID-SS,Sumatera Selatan,66,6,120,-60,15150,721,12667,1762,Province,,Sumatera Selatan,Indonesia,Asia,Sumatera,UTC+07:00,,13,4,241,387,2853,91592,8217551,89.72,104.1694647,-3.216211808,8.03,1843.61,0.73,87.74,8.77,0.05,0.84,1.16,3
3/27/2021,ID-SS,Sumatera Selatan,84,2,16,66,17342,826,15328,1188,Province,,Sumatera Selatan,Indonesia,Asia,Sumatera,UTC+07:00,,13,4,241,387,2853,91592,8217551,89.72,104.1694647,-3.216211808,10.22,2110.36,0.24,100.52,10.05,0.05,0.88,0.94,0.12
3/28/2021,ID-SS,Sumatera Selatan,101,5,83,13,17443,831,15411,1201,Province,,Sumatera Selatan,Indonesia,Asia,Sumatera,UTC+07:00,,13,4,241,387,2853,91592,8217551,89.72,104.1694647,-3.216211808,12.29,2122.65,0.61,101.13,10.11,0.05,0.88,1.2,2.5
4/13/2021,ID-SS,Sumatera Selatan,60,5,121,-66,18626,887,16569,1170,Province,,Sumatera Selatan,Indonesia,Asia,Sumatera,UTC+07:00,,13,4,241,387,2853,91592,8217551,89.72,104.1694647,-3.216211808,7.3,2266.61,0.61,107.94,10.79,0.05,0.89,0.95,1
7/8/2021,ID-LA,Lampung,372,2,50,320,23994,1142,19113,3739,Province,,Lampung,Indonesia,Asia,Sumatera,UTC+07:00,,13,2,228,205,2435,34624,9095591,262.7,105.0214366,-4.916792975,40.9,2637.98,0.22,125.56,12.56,0.05,0.80,1.16,2
1/31/2021,ID-SS,Sumatera Selatan,80,3,68,9,14310,680,11447,2183,Province,,Sumatera Selatan,Indonesia,Asia,Sumatera,UTC+07:00,,13,4,241,387,2853,91592,8217551,89.72,104.1694647,-3.216211808,9.74,1741.39,0.37,82.75,8.27,0.05,0.80,1.25,1.5
2/3/2021,ID-SS,Sumatera Selatan,60,4,149,-93,14498,688,11763,2047,Province,,Sumatera Selatan,Indonesia,Asia,Sumatera,UTC+07:00,,13,4,241,387,2853,91592,8217551,89.72,104.1694647,-3.216211808,7.3,1764.27,0.49,83.72,8.37,0.05,0.81,0.97,1.33
2/9/2021,ID-SS,Sumatera Selatan,62,9,135,-82,14857,706,12219,1932,Province,,Sumatera Selatan,Indonesia,Asia,Sumatera,UTC+07:00,,13,4,241,387,2853,91592,8217551,89.72,104.1694647,-3.216211808,7.54,1807.96,1.1,85.91,8.59,0.05,0.82,0.87,4.5
2/11/2021,ID-SS,Sumatera Selatan,40,4,91,-55,14971,711,12409,1851,Province,,Sumatera Selatan,Indonesia,Asia,Sumatera,UTC+07:00,,13,4,241,387,2853,91592,8217551,89.72,104.1694647,-3.216211808,4.87,1821.83,0.49,86.52,8.65,0.05,0.83,0.54,4
2/15/2021,ID-SS,Sumatera Selatan,51,1,102,-52,15201,722,12769,1710,Province,,Sumatera Selatan,Indonesia,Asia,Sumatera,UTC+07:00,,13,4,241,387,2853,91592,8217551,89.72,104.1694647,-3.216211808,6.21,1849.82,0.12,87.86,8.79,0.05,0.84,0.77,0.17
3/29/2021,ID-SS,Sumatera Selatan,91,1,70,20,17534,832,15481,1221,Province,,Sumatera Selatan,Indonesia,Asia,Sumatera,UTC+07:00,,13,4,241,387,2853,91592,8217551,89.72,104.1694647,-3.216211808,11.07,2133.73,0.12,101.25,10.12,0.05,0.88,0.9,0.2
4/10/2021,ID-SS,Sumatera Selatan,94,12,99,-17,18451,877,16230,1344,Province,,Sumatera Selatan,Indonesia,Asia,Sumatera,UTC+07:00,,13,4,241,387,2853,91592,8217551,89.72,104.1694647,-3.216211808,11.44,2245.32,1.46,106.72,10.67,0.05,0.88,1.19,4
4/12/2021,ID-SS,Sumatera Selatan,63,5,125,-67,18566,882,16448,1236,Province,,Sumatera Selatan,Indonesia,Asia,Sumatera,UTC+07:00,,13,4,241,387,2853,91592,8217551,89.72,104.1694647,-3.216211808,7.67,2259.31,0.61,107.33,10.73,0.05,0.89,1.21,
4/18/2021,ID-SS,Sumatera Selatan,101,2,64,35,19071,906,17013,1152,Province,,Sumatera Selatan,Indonesia,Asia,Sumatera,UTC+07:00,,13,4,241,387,2853,91592,8217551,89.72,104.1694647,-3.216211808,12.29,2320.76,0.24,110.25,11.03,0.05,0.89,0.8,0.4
2/1/2021,ID-SS,Sumatera Selatan,66,1,78,-13,14376,681,11525,2170,Province,,Sumatera Selatan,Indonesia,Asia,Sumatera,UTC+07:00,,13,4,241,387,2853,91592,8217551,89.72,104.1694647,-3.216211808,8.03,1749.43,0.12,82.87,8.29,0.05,0.80,0.83,0.33
2/2/2021,ID-SS,Sumatera Selatan,62,3,89,-30,14438,684,11614,2140,Province,,Sumatera Selatan,Indonesia,Asia,Sumatera,UTC+07:00,,13,4,241,387,2853,91592,8217551,89.72,104.1694647,-3.216211808,7.54,1756.97,0.37,83.24,8.32,0.05,0.80,0.94,3
2/4/2021,ID-SS,Sumatera Selatan,29,1,54,-26,14527,689,11817,2021,Province,,Sumatera Selatan,Indonesia,Asia,Sumatera,UTC+07:00,,13,4,241,387,2853,91592,8217551,89.72,104.1694647,-3.216211808,3.53,1767.8,0.12,83.84,8.38,0.05,0.81,0.48,0.25
2/10/2021,ID-SS,Sumatera Selatan,74,1,99,-26,14931,707,12318,1906,Province,,Sumatera Selatan,Indonesia,Asia,Sumatera,UTC+07:00,,13,4,241,387,2853,91592,8217551,89.72,104.1694647,-3.216211808,9.01,1816.96,0.12,86.04,8.6,0.05,0.83,1.19,0.11
2/12/2021,ID-SS,Sumatera Selatan,56,2,58,-4,15027,713,12467,1847,Province,,Sumatera Selatan,Indonesia,Asia,Sumatera,UTC+07:00,,13,4,241,387,2853,91592,8217551,89.72,104.1694647,-3.216211808,6.81,1828.65,0.24,86.77,8.68,0.05,0.83,1.4,0.5
2/13/2021,ID-SS,Sumatera Selatan,57,2,80,-25,15084,715,12547,1822,Province,,Sumatera Selatan,Indonesia,Asia,Sumatera,UTC+07:00,,13,4,241,387,2853,91592,8217551,89.72,104.1694647,-3.216211808,6.94,1835.58,0.24,87.01,8.7,0.05,0.83,1.02,1
4/11/2021,ID-SS,Sumatera Selatan,52,0,93,-41,18503,877,16323,1303,Province,,Sumatera Selatan,Indonesia,Asia,Sumatera,UTC+07:00,,13,4,241,387,2853,91592,8217551,89.72,104.1694647,-3.216211808,6.33,2251.64,0,106.72,10.67,0.05,0.88,0.55,0
5/21/2021,ID-JT,Jawa Tengah,672,44,159,469,193488,9168,176109,8211,Province,,Jawa Tengah,Indonesia,Asia,Jawa,UTC+07:00,,29,6,576,753,7809,32801,36364072,1108.64,110.2011149,-7.259097177,18.48,5320.86,1.21,252.12,25.21,0.05,0.91,1.17,0.65
5/22/2021,ID-JT,Jawa Tengah,514,32,117,365,194002,9200,176226,8576,Province,,Jawa Tengah,Indonesia,Asia,Jawa,UTC+07:00,,29,6,576,753,7809,32801,36364072,1108.64,110.2011149,-7.259097177,14.13,5334.99,0.88,253,25.3,0.05,0.91,0.76,0.73
5/23/2021,ID-JT,Jawa Tengah,367,21,254,92,194369,9221,176480,8668,Province,,Jawa Tengah,Indonesia,Asia,Jawa,UTC+07:00,,29,6,576,753,7809,32801,36364072,1108.64,110.2011149,-7.259097177,10.09,5345.08,0.58,253.57,25.36,0.05,0.91,0.71,0.66
8/17/2021,ID-SS,Sumatera Selatan,370,29,673,-332,55429,2629,45329,7471,Province,,Sumatera Selatan,Indonesia,Asia,Sumatera,UTC+07:00,,13,4,241,387,2853,91592,8217551,89.72,104.1694647,-3.216211808,45.03,6745.2,3.53,319.92,31.99,0.05,0.82,1.56,1.16
2/5/2021,ID-SS,Sumatera Selatan,68,2,91,-25,14595,691,11908,1996,Province,,Sumatera Selatan,Indonesia,Asia,Sumatera,UTC+07:00,,13,4,241,387,2853,91592,8217551,89.72,104.1694647,-3.216211808,8.27,1776.08,0.24,84.09,8.41,0.05,0.82,2.34,2
2/16/2021,ID-SS,Sumatera Selatan,52,0,17,35,15253,722,12786,1745,Province,,Sumatera Selatan,Indonesia,Asia,Sumatera,UTC+07:00,,13,4,241,387,2853,91592,8217551,89.72,104.1694647,-3.216211808,6.33,1856.15,0,87.86,8.79,0.05,0.84,1.02,0
3/1/2021,ID-SS,Sumatera Selatan,56,4,111,-59,15970,755,13795,1420,Province,,Sumatera Selatan,Indonesia,Asia,Sumatera,UTC+07:00,,13,4,241,387,2853,91592,8217551,89.72,104.1694647,-3.216211808,6.81,1943.4,0.49,91.88,9.19,0.05,0.86,1.56,0.67
3/17/2021,ID-SS,Sumatera Selatan,45,7,57,-19,16743,792,14594,1357,Province,,Sumatera Selatan,Indonesia,Asia,Sumatera,UTC+07:00,,13,4,241,387,2853,91592,8217551,89.72,104.1694647,-3.216211808,5.48,2037.47,0.85,96.38,9.64,0.05,0.87,0.82,1.75
3/18/2021,ID-SS,Sumatera Selatan,39,2,37,0,16782,794,14631,1357,Province,,Sumatera Selatan,Indonesia,Asia,Sumatera,UTC+07:00,,13,4,241,387,2853,91592,8217551,89.72,104.1694647,-3.216211808,4.75,2042.21,0.24,96.62,9.66,0.05,0.87,0.87,0.29
3/19/2021,ID-SS,Sumatera Selatan,40,1,36,3,16822,795,14667,1360,Province,,Sumatera Selatan,Indonesia,Asia,Sumatera,UTC+07:00,,13,4,241,387,2853,91592,8217551,89.72,104.1694647,-3.216211808,4.87,2047.08,0.12,96.74,9.67,0.05,0.87,1.03,0.5
3/30/2021,ID-SS,Sumatera Selatan,91,2,65,24,17625,834,15546,1245,Province,,Sumatera Selatan,Indonesia,Asia,Sumatera,UTC+07:00,,13,4,241,387,2853,91592,8217551,89.72,104.1694647,-3.216211808,11.07,2144.8,0.24,101.49,10.15,0.05,0.88,1,2
7/10/2021,ID-LA,Lampung,336,19,116,201,24713,1168,19305,4240,Province,,Lampung,Indonesia,Asia,Sumatera,UTC+07:00,,13,2,228,205,2435,34624,9095591,262.7,105.0214366,-4.916792975,36.94,2717.03,2.09,128.41,12.84,0.05,0.78,0.88,2.71
7/13/2021,ID-LA,Lampung,325,41,520,-236,25794,1220,20067,4507,Province,,Lampung,Indonesia,Asia,Sumatera,UTC+07:00,,13,2,228,205,2435,34624,9095591,262.7,105.0214366,-4.916792975,35.73,2835.88,4.51,134.13,13.41,0.05,0.78,0.76,5.86
5/20/2021,ID-JT,Jawa Tengah,576,68,422,86,192816,9124,175950,7742,Province,,Jawa Tengah,Indonesia,Asia,Jawa,UTC+07:00,,29,6,576,753,7809,32801,36364072,1108.64,110.2011149,-7.259097177,15.84,5302.38,1.87,250.91,25.09,0.05,0.91,1.39,1.28
5/24/2021,ID-JT,Jawa Tengah,933,14,877,42,195302,9235,177357,8710,Province,,Jawa Tengah,Indonesia,Asia,Jawa,UTC+07:00,,29,6,576,753,7809,32801,36364072,1108.64,110.2011149,-7.259097177,25.66,5370.74,0.38,253.96,25.4,0.05,0.91,2.54,0.67
5/25/2021,ID-JT,Jawa Tengah,712,28,332,352,196014,9263,177689,9062,Province,,Jawa Tengah,Indonesia,Asia,Jawa,UTC+07:00,,29,6,576,753,7809,32801,36364072,1108.64,110.2011149,-7.259097177,19.58,5390.32,0.77,254.73,25.47,0.05,0.91,0.76,2
9/14/2021,ID-AC,Aceh,143,11,216,-84,36185,1713,28996,5476,Province,,Aceh,Indonesia,Asia,Sumatera,UTC+07:00,Daerah Khusus,18,5,289,,6497,57956,5247257,90.54,96.91052174,4.225614628,27.25,6895.98,2.1,326.46,32.65,0.05,0.80,1.08,1.22
2/6/2021,ID-SS,Sumatera Selatan,58,0,67,-9,14653,691,11975,1987,Province,,Sumatera Selatan,Indonesia,Asia,Sumatera,UTC+07:00,,13,4,241,387,2853,91592,8217551,89.72,104.1694647,-3.216211808,7.06,1783.13,0,84.09,8.41,0.05,0.82,0.85,0
2/7/2021,ID-SS,Sumatera Selatan,71,4,82,-15,14724,695,12057,1972,Province,,Sumatera Selatan,Indonesia,Asia,Sumatera,UTC+07:00,,13,4,241,387,2853,91592,8217551,89.72,104.1694647,-3.216211808,8.64,1791.77,0.49,84.58,8.46,0.05,0.82,1.22,
2/17/2021,ID-SS,Sumatera Selatan,55,0,18,37,15308,722,12804,1782,Province,,Sumatera Selatan,Indonesia,Asia,Sumatera,UTC+07:00,,13,4,241,387,2853,91592,8217551,89.72,104.1694647,-3.216211808,6.69,1862.84,0,87.86,8.79,0.05,0.84,1.06,1
2/18/2021,ID-SS,Sumatera Selatan,44,2,55,-13,15352,724,12859,1769,Province,,Sumatera Selatan,Indonesia,Asia,Sumatera,UTC+07:00,,13,4,241,387,2853,91592,8217551,89.72,104.1694647,-3.216211808,5.35,1868.2,0.24,88.1,8.81,0.05,0.84,0.8,
2/28/2021,ID-SS,Sumatera Selatan,36,6,154,-124,15914,751,13684,1479,Province,,Sumatera Selatan,Indonesia,Asia,Sumatera,UTC+07:00,,13,4,241,387,2853,91592,8217551,89.72,104.1694647,-3.216211808,4.38,1936.59,0.73,91.39,9.14,0.05,0.86,0.6,6
3/20/2021,ID-SS,Sumatera Selatan,52,1,32,19,16874,796,14699,1379,Province,,Sumatera Selatan,Indonesia,Asia,Sumatera,UTC+07:00,,13,4,241,387,2853,91592,8217551,89.72,104.1694647,-3.216211808,6.33,2053.41,0.12,96.87,9.69,0.05,0.87,1.3,1
3/23/2021,ID-SS,Sumatera Selatan,27,2,88,-63,17000,802,15096,1102,Province,,Sumatera Selatan,Indonesia,Asia,Sumatera,UTC+07:00,,13,4,241,387,2853,91592,8217551,89.72,104.1694647,-3.216211808,3.29,2068.74,0.24,97.6,9.76,0.05,0.89,0.6,1
3/24/2021,ID-SS,Sumatera Selatan,51,3,59,-11,17051,805,15155,1091,Province,,Sumatera Selatan,Indonesia,Asia,Sumatera,UTC+07:00,,13,4,241,387,2853,91592,8217551,89.72,104.1694647,-3.216211808,6.21,2074.95,0.37,97.96,9.8,0.05,0.89,1.89,1.5
3/31/2021,ID-SS,Sumatera Selatan,102,2,41,59,17727,836,15587,1304,Province,,Sumatera Selatan,Indonesia,Asia,Sumatera,UTC+07:00,,13,4,241,387,2853,91592,8217551,89.72,104.1694647,-3.216211808,12.41,2157.21,0.24,101.73,10.17,0.05,0.88,1.12,1
4/8/2021,ID-SS,Sumatera Selatan,90,6,132,-48,18278,862,16013,1403,Province,,Sumatera Selatan,Indonesia,Asia,Sumatera,UTC+07:00,,13,4,241,387,2853,91592,8217551,89.72,104.1694647,-3.216211808,10.95,2224.26,0.73,104.9,10.49,0.05,0.88,1.29,2
5/26/2021,ID-JT,Jawa Tengah,550,23,247,280,196564,9286,177936,9342,Province,,Jawa Tengah,Indonesia,Asia,Jawa,UTC+07:00,,29,6,576,753,7809,32801,36364072,1108.64,110.2011149,-7.259097177,15.12,5405.45,0.63,255.36,25.54,0.05,0.91,0.77,0.82
5/28/2021,ID-JT,Jawa Tengah,686,46,631,9,197963,9337,178804,9822,Province,,Jawa Tengah,Indonesia,Asia,Jawa,UTC+07:00,,29,6,576,753,7809,32801,36364072,1108.64,110.2011149,-7.259097177,18.86,5443.92,1.26,256.76,25.68,0.05,0.90,0.96,9.2
8/16/2021,ID-SS,Sumatera Selatan,237,25,496,-284,55059,2600,44656,7803,Province,,Sumatera Selatan,Indonesia,Asia,Sumatera,UTC+07:00,,13,4,241,387,2853,91592,8217551,89.72,104.1694647,-3.216211808,28.84,6700.17,3.04,316.4,31.64,0.05,0.81,1.12,1.04
9/13/2021,ID-AC,Aceh,133,9,455,-331,36042,1702,28780,5560,Province,,Aceh,Indonesia,Asia,Sumatera,UTC+07:00,Daerah Khusus,18,5,289,,6497,57956,5247257,90.54,96.91052174,4.225614628,25.35,6868.73,1.72,324.36,32.44,0.05,0.80,1.06,0.82
7/22/2021,ID-JT,Jawa Tengah,5390,379,6001,-990,339609,16034,263564,60011,Province,,Jawa Tengah,Indonesia,Asia,Jawa,UTC+07:00,,29,6,576,753,7809,32801,36364072,1108.64,110.2011149,-7.259097177,148.22,9339.14,10.42,440.93,44.09,0.05,0.78,1.25,0.98
2/8/2021,ID-SS,Sumatera Selatan,71,2,27,42,14795,697,12084,2014,Province,,Sumatera Selatan,Indonesia,Asia,Sumatera,UTC+07:00,,13,4,241,387,2853,91592,8217551,89.72,104.1694647,-3.216211808,8.64,1800.41,0.24,84.82,8.48,0.05,0.82,1,0.5
2/24/2021,ID-SS,Sumatera Selatan,57,3,23,31,15704,739,13302,1663,Province,,Sumatera Selatan,Indonesia,Asia,Sumatera,UTC+07:00,,13,4,241,387,2853,91592,8217551,89.72,104.1694647,-3.216211808,6.94,1911.03,0.37,89.93,8.99,0.05,0.85,0.95,0.75
3/2/2021,ID-SS,Sumatera Selatan,44,0,38,6,16014,755,13833,1426,Province,,Sumatera Selatan,Indonesia,Asia,Sumatera,UTC+07:00,,13,4,241,387,2853,91592,8217551,89.72,104.1694647,-3.216211808,5.35,1948.76,0,91.88,9.19,0.05,0.86,0.79,0
3/4/2021,ID-SS,Sumatera Selatan,43,3,63,-23,16107,758,13969,1380,Province,,Sumatera Selatan,Indonesia,Asia,Sumatera,UTC+07:00,,13,4,241,387,2853,91592,8217551,89.72,104.1694647,-3.216211808,5.23,1960.07,0.37,92.24,9.22,0.05,0.87,0.86,
3/13/2021,ID-SS,Sumatera Selatan,43,3,41,-1,16566,780,14435,1351,Province,,Sumatera Selatan,Indonesia,Asia,Sumatera,UTC+07:00,,13,4,241,387,2853,91592,8217551,89.72,104.1694647,-3.216211808,5.23,2015.93,0.37,94.92,9.49,0.05,0.87,1.3,0.75
3/14/2021,ID-SS,Sumatera Selatan,20,1,34,-15,16586,781,14469,1336,Province,,Sumatera Selatan,Indonesia,Asia,Sumatera,UTC+07:00,,13,4,241,387,2853,91592,8217551,89.72,104.1694647,-3.216211808,2.43,2018.36,0.12,95.04,9.5,0.05,0.87,0.47,0.33
3/21/2021,ID-SS,Sumatera Selatan,54,2,49,3,16928,798,14748,1382,Province,,Sumatera Selatan,Indonesia,Asia,Sumatera,UTC+07:00,,13,4,241,387,2853,91592,8217551,89.72,104.1694647,-3.216211808,6.57,2059.98,0.24,97.11,9.71,0.05,0.87,1.04,2
